#	1024	8000
314	1227	0,5
315	1230	0,5
316	1234	0,5
317	1238	0,5
318	1242	0,5
319	1246	0,5
320	1250	0,5
321	1254	0,5
322	1258	0,5
323	1262	0,5
324	1266	0,5
325	1270	0,5
326	1273	0,5
327	1277	0,5
328	1281	0,5
329	1285	0,5
330	1289	0,5
331	1293	0,5
332	1297	0,5
333	1301	0,5
334	1305	0,5
335	1309	0,5
336	1313	0,5
337	1316	0,5
338	1320	0,5
339	1324	0,5
340	1328	0,5
341	1332	0,5
342	1336	0,5
343	1340	0,5
344	1344	0,5
345	1348	0,5
346	1352	0,5
347	1355	0,5
348	1359	0,5
349	1363	0,5
350	1367	0,5
351	1371	0,5
352	1375	0,5
353	1379	0,5
354	1383	0,5
355	1387	0,5
356	1391	0,5
357	1395	0,5
358	1398	0,5
359	1402	0,5
360	1406	0,5
361	1410	0,5
362	1414	0,5
363	1418	0,5
364	1422	0,5
365	1426	0,5
366	1430	0,5
367	1434	0,5
368	1438	0,5
369	1441	0,5
370	1445	0,5
371	1449	0,5
372	1453	0,5
373	1457	0,5
374	1461	0,5
375	1465	0,5
376	1469	0,5
377	1473	0,5
378	1477	0,5
379	1480	0,5
380	1484	0,5
381	1488	0,5
382	1492	0,5
383	1496	0,5
384	1500	0,5
385	1504	0,5
386	1508	0,5
387	1512	0,5
388	1516	0,5
389	1520	0,5
390	1523	0,5
391	1527	0,5
392	1531	0,5
393	1535	0,5
394	1539	0,5
395	1543	0,5
396	1547	0,5
397	1551	0,5
398	1555	0,5
399	1559	0,5
400	1563	0,6
401	1566	0,6
402	1570	0,6
403	1574	0,6
404	1578	0,6
405	1582	0,6
406	1586	0,6
407	1590	0,6
408	1594	0,6
409	1598	0,6
410	1602	0,6
411	1605	0,6
412	1609	0,6
413	1613	0,6
414	1617	0,6
415	1621	0,6
416	1625	0,6
417	1629	0,6
418	1633	0,6
419	1637	0,6
420	1641	0,6
421	1645	0,6
422	1648	0,6
423	1652	0,6
424	1656	0,6
425	1660	0,6
426	1664	0,6
427	1668	0,6
428	1672	0,6
429	1676	0,6
430	1680	0,6
431	1684	0,6
432	1688	0,6
433	1691	0,6
434	1695	0,6
435	1699	0,6
436	1703	0,6
437	1707	0,6
438	1711	0,6
439	1715	0,6
440	1719	0,6
441	1723	0,6
442	1727	0,6
443	1730	0,6
444	1734	0,6
445	1738	0,6
446	1742	0,6
447	1746	0,6
448	1750	0,6
449	1754	0,6
450	1758	0,6
451	1762	0,6
452	1766	0,6
453	1770	0,6
454	1773	0,6
455	1777	0,6
456	1781	0,6
457	1785	0,6
458	1789	0,6
459	1793	0,6
460	1797	0,6
461	1801	0,6
462	1805	0,6
463	1809	0,6
464	1813	0,6
465	1816	0,6
466	1820	0,6
467	1824	0,6
468	1828	0,6
469	1832	0,6
470	1836	0,6
471	1840	0,6
472	1844	0,6
473	1848	0,6
474	1852	0,6
475	1855	0,6
476	1859	0,6
477	1863	0,6
478	1867	0,6
479	1871	0,6
480	1875	0,6
481	1879	0,6
482	1883	0,6
483	1887	0,6
484	1891	0,6
485	1895	0,6
486	1898	0,6
487	1902	0,6
488	1906	0,6
489	1910	0,6
490	1914	0,6
491	1918	0,6
492	1922	0,6
493	1926	0,6
494	1930	0,6
495	1934	0,6
496	1938	0,6
497	1941	0,6
498	1945	0,6
499	1949	0,6
500	1953	0,6
501	1957	0,6
502	1961	0,6
503	1965	0,6
504	1969	0,6
505	1973	0,6
506	1977	0,6
507	1980	0,6
508	1984	0,6
509	1988	0,6
510	1992	0,6
511	1996	0,6
512	2000	0,6
513	2004	0,7
514	2008	0,7
515	2012	0,7
516	2016	0,7
517	2020	0,7
518	2023	0,7
519	2027	0,7
520	2031	0,7
521	2035	0,7
522	2039	0,7
523	2043	0,7
524	2047	0,7
525	2051	0,7
526	2055	0,7
527	2059	0,7
528	2063	0,7
529	2066	0,7
530	2070	0,7
531	2074	0,7
532	2078	0,7
533	2082	0,7
534	2086	0,7
535	2090	0,7
536	2094	0,7
537	2098	0,7
538	2102	0,7
539	2105	0,7
540	2109	0,7
541	2113	0,7
542	2117	0,7
543	2121	0,7
544	2125	0,7
545	2129	0,7
546	2133	0,7
547	2137	0,7
548	2141	0,7
549	2145	0,7
550	2148	0,7
551	2152	0,7
552	2156	0,7
553	2160	0,7
554	2164	0,7
555	2168	0,7
556	2172	0,7
557	2176	0,7
558	2180	0,7
559	2184	0,7
560	2188	0,7
561	2191	0,7
562	2195	0,7
563	2199	0,7
564	2203	0,7
565	2207	0,7
566	2211	0,7
567	2215	0,7
568	2219	0,7
569	2223	0,7
570	2227	0,7
571	2230	0,7
572	2234	0,7
573	2238	0,7
574	2242	0,7
575	2246	0,7
576	2250	0,7
577	2254	0,7
578	2258	0,7
579	2262	0,7
580	2266	0,7
581	2270	0,7
582	2273	0,7
583	2277	0,7
584	2281	0,7
585	2285	0,7
586	2289	0,7
587	2293	0,7
588	2297	0,7
589	2301	0,7
590	2305	0,7
591	2309	0,7
592	2313	0,7
593	2316	0,7
594	2320	0,7
595	2324	0,7
596	2328	0,7
597	2332	0,7
598	2336	0,7
599	2340	0,7
600	2344	0,7
601	2348	0,7
602	2352	0,7
603	2355	0,7
604	2359	0,7
605	2363	0,7
606	2367	0,7
607	2371	0,7
608	2375	0,7
609	2379	0,7
610	2383	0,7
611	2387	0,7
612	2391	0,7
613	2395	0,7
614	2398	0,7
615	2402	0,7
616	2406	0,7
617	2410	0,7
618	2414	0,7
619	2418	0,7
620	2422	0,7
621	2426	0,7
622	2430	0,7
623	2434	0,7
624	2438	0,7
625	2441	0,7
626	2445	0,7
627	2449	0,7
628	2453	0,7
629	2457	0,7
630	2461	0,7
631	2465	0,7
632	2469	0,7
633	2473	0,7
634	2477	0,7
635	2480	0,7
636	2484	0,7
637	2488	0,7
638	2492	0,7
639	2496	0,7
640	2500	0,7
641	2504	0,7
642	2508	0,7
643	2512	0,7
644	2516	0,7
645	2520	0,7
646	2523	0,7
647	2527	0,7
648	2531	0,7
649	2535	0,7
650	2539	0,7
651	2543	0,7
652	2547	0,7
653	2551	0,7
654	2555	0,7
655	2559	0,7
656	2563	0,7
657	2566	0,7
658	2570	0,7
659	2574	0,7
660	2578	0,7
661	2582	0,7
662	2586	0,7
663	2590	0,7
664	2594	0,7
665	2598	0,7
666	2602	0,7
667	2605	0,7
668	2609	0,7
669	2613	0,7
670	2617	0,7
671	2621	0,7
672	2625	0,7
673	2629	0,7
674	2633	0,7
675	2637	0,7
676	2641	0,7
677	2645	0,7
678	2648	0,7
679	2652	0,7
680	2656	0,7
681	2660	0,7
682	2664	0,7
683	2668	0,7
684	2672	0,7
685	2676	0,7
686	2680	0,7
687	2684	0,7
688	2688	0,7
689	2691	0,7
690	2695	0,7
691	2699	0,7
692	2703	0,7
693	2707	0,7
694	2711	0,7
695	2715	0,7
696	2719	0,7
697	2723	0,7
698	2727	0,7
699	2730	0,7
700	2734	0,7
701	2738	0
702	2742	0
703	2746	0
704	2750	0
705	2754	0
706	2758	0
707	2762	0
708	2766	0
709	2770	0
710	2773	0
711	2777	0
712	2781	0
713	2785	0
714	2789	0
715	2793	0
716	2797	0
717	2801	0
718	2805	0
719	2809	0
720	2813	0
721	2816	0
722	2820	0
723	2824	0
724	2828	0
725	2832	0
726	2836	0
727	2840	0
728	2844	0
729	2848	0
730	2852	0
731	2855	0
732	2859	0
733	2863	0
734	2867	0
735	2871	0
736	2875	0
737	2879	0
738	2883	0
739	2887	0
740	2891	0
741	2895	0
742	2898	0
743	2902	0
744	2906	0
745	2910	0
746	2914	0
747	2918	0
748	2922	0
749	2926	0
750	2930	0
751	2934	0
752	2938	0
753	2941	0
754	2945	0
755	2949	0
756	2953	0
757	2957	0
758	2961	0
759	2965	0
760	2969	0
761	2973	0
762	2977	0
763	2980	0
764	2984	0
765	2988	0
766	2992	0
767	2996	0
768	3000	0
769	3004	0
770	3008	0
771	3012	0
772	3016	0
773	3020	0
774	3023	0
775	3027	0
776	3031	0
777	3035	0
778	3039	0
779	3043	0
780	3047	0
781	3051	0
782	3055	0
783	3059	0
784	3063	0
785	3066	0
786	3070	0
787	3074	0
788	3078	0
789	3082	0
790	3086	0
791	3090	0
792	3094	0
793	3098	0
794	3102	0
795	3105	0
796	3109	0
797	3113	0
798	3117	0
799	3121	0
800	3125	0
801	3129	0
802	3133	0
803	3137	0
804	3141	0
805	3145	0
806	3148	0
807	3152	0
808	3156	0
809	3160	0
810	3164	0
811	3168	0
812	3172	0
813	3176	0
814	3180	0
815	3184	0
816	3188	0
817	3191	0
818	3195	0
819	3199	0
820	3203	0
821	3207	0
822	3211	0
823	3215	0
824	3219	0
825	3223	0
826	3227	0
827	3230	0
828	3234	0
829	3238	0
830	3242	0
831	3246	0
832	3250	0
833	3254	0
834	3258	0
835	3262	0
836	3266	0
837	3270	0
838	3273	0
839	3277	0
840	3281	0
841	3285	0
842	3289	0
843	3293	0
844	3297	0
845	3301	0
846	3305	0
847	3309	0
848	3313	0
849	3316	0
850	3320	0
851	3324	0
852	3328	0
853	3332	0
854	3336	0
855	3340	0
856	3344	0
857	3348	0
858	3352	0
859	3355	0
860	3359	0
861	3363	0
862	3367	0
863	3371	0
864	3375	0
865	3379	0
866	3383	0
867	3387	0
868	3391	0
869	3395	0
870	3398	0
871	3402	0
872	3406	0
873	3410	0
874	3414	0
875	3418	0
876	3422	0
877	3426	0
878	3430	0
879	3434	0
880	3438	0
881	3441	0
882	3445	0
883	3449	0
884	3453	0
885	3457	0
886	3461	0
887	3465	0
888	3469	0
889	3473	0
890	3477	0
891	3480	0
892	3484	0
893	3488	0
894	3492	0
895	3496	0
896	3500	0
897	3504	0
898	3508	0
899	3512	0
900	3516	0
901	3520	0
902	3523	0
903	3527	0
904	3531	0
905	3535	0
906	3539	0
907	3543	0
908	3547	0
909	3551	0
910	3555	0
911	3559	0
912	3563	0
913	3566	0
914	3570	0
915	3574	0
916	3578	0
917	3582	0
918	3586	0
919	3590	0
920	3594	0
921	3598	0
922	3602	0
923	3605	0
924	3609	0
925	3613	0
926	3617	0
927	3621	0
928	3625	0
929	3629	0
930	3633	0
931	3637	0
932	3641	0
933	3645	0
934	3648	0
935	3652	0
936	3656	0
937	3660	0
938	3664	0
939	3668	0
940	3672	0
941	3676	0
942	3680	0
943	3684	0
944	3688	0
945	3691	0
946	3695	0
947	3699	0
948	3703	0
949	3707	0
950	3711	0
951	3715	0
952	3719	0
953	3723	0
954	3727	0
955	3730	0
956	3734	0
957	3738	0
958	3742	0
959	3746	0
960	3750	0
961	3754	0
962	3758	0
963	3762	0
964	3766	0
965	3770	0
966	3773	0
967	3777	0
968	3781	0
969	3785	0
970	3789	0
971	3793	0
972	3797	0
973	3801	0
974	3805	0
975	3809	0
976	3813	0
977	3816	0
978	3820	0
979	3824	0
980	3828	0
981	3832	0
982	3836	0
983	3840	0
984	3844	0
985	3848	0
986	3852	0
987	3855	0
988	3859	0
989	3863	0
990	3867	0
991	3871	0
992	3875	0
993	3879	0
994	3883	0
995	3887	0
996	3891	0
997	3895	0
998	3898	0
999	3902	0
1000	3906	0
1001	3910	0
1002	3914	0
1003	3918	0
1004	3922	0
1005	3926	0
1006	3930	0
1007	3934	0
1008	3938	0
1009	3941	0
1010	3945	0
1011	3949	0
1012	3953	0
1013	3957	0
1014	3961	0
1015	3965	0
1016	3969	0
1017	3973	0
1018	3977	0
1019	3980	0
1020	3984	0
1021	3988	0
1022	3992	0
1023	3996	0
